settlement,region_kingdom,capital,settlement_population,settlement_economy,rumored_treasure_value,demographic_breakdown,average_age,most_likely_cause_of_death,government_type,class_density,tax_rate,exports,imports,ruler,military,magic_academy,languages,religions,region_population,region_economy,area,average_temperature,annual_rainfall,magical_climate,dragon_sightings,sources,canon_status,source_confidence,hidden_economy,trade_balance,risk_index,geo_lat,geo_lon
Baldurs Gate Settlement 0628,Baldurs Gate,Baldur's Gate,1074,3658119,139311,"{'humans': 843, 'elves': 83, 'dwarves': 65, 'halflings': 83, 'half-orcs': 49, 'misc.': 0}",24,arcane mishap,['Theocracy'],"{'poor': 0.5389, 'middle': 0.3673, 'wealthy': 0.0481, 'aristocrat': 0.0457}",18,[['weapons']],"[['magic items', 'mercenaries', 'ore', 'parchment', 'silk']]",Ruler BAL-765,small militia,local academy,"Common, Draconic, Dwarvish",Mystra,261869,1312711673,178.95,57.3,61.9,7,0,synthetic generator v2,derived,0.6,5072782,-4,38.9,-38.09668,-68.14638
Calimshan Settlement 0629,Calimshan,Memnon,2114,13721231,1209770,"{'humans': 1481, 'elves': 240, 'dwarves': 183, 'halflings': 105, 'half-orcs': 40, 'misc.': 65}",116,famine,['Confederacy'],"{'poor': 0.48, 'middle': 0.3362, 'wealthy': 0.0372, 'aristocrat': 0.1467}",1,[['timber']],"[['jewelry', 'mercenaries', 'silk']]",Ruler CAL-655,naval patrol,guilds,"Common, Draconic, Elvish","Lathander, Mystra, Tyr",169269,841078201,339.27,75.9,39.6,7,0,synthetic generator v2,synthetic,0.47,17812083,-2,25.3,42.37918,-2.00437
Baldurs Gate Settlement 0630,Baldurs Gate,Baldur's Gate,1562,9306460,370365,"{'humans': 1214, 'elves': 100, 'dwarves': 47, 'halflings': 132, 'half-orcs': 49, 'misc.': 20}",111,war,['Theocracy'],"{'poor': 0.5736, 'middle': 0.2314, 'wealthy': 0.065, 'aristocrat': 0.13}",0,"[['books', 'grain', 'salt']]","[['ore', 'silk']]",Ruler BAL-146,naval patrol,local academy,Halfling,"Lathander, Mystra, Torm",261869,1312711673,520.67,58.4,64.3,5,0,synthetic generator v2,synthetic,0.89,7047201,1,17.5,59.73059,81.90314
Cormyr Settlement 0631,Cormyr,Suzail,2260,12255374,967184,"{'humans': 1831, 'elves': 165, 'dwarves': 209, 'halflings': 126, 'half-orcs': 32, 'misc.': 0}",177,war,['Satrapy'],"{'poor': 0.5612, 'middle': 0.2943, 'wealthy': 0.025, 'aristocrat': 0.1195}",0,"[['books', 'horses', 'weapons']]","[['jewelry', 'magic items', 'ore']]",Ruler COR-325,mercenary heavy,guilds,"Draconic, Orc",Chauntea,162084,631592082,519.89,65.2,64.6,1,0,synthetic generator v2,derived,0.49,14292686,0,3.5,18.31838,-28.25011
Amn Settlement 0632,Amn,Athkatla,6239,14118629,401567,"{'humans': 5487, 'elves': 686, 'dwarves': 472, 'halflings': 570, 'half-orcs': 80, 'misc.': 0}",126,famine,['Dictatorship'],"{'poor': 0.58, 'middle': 0.3403, 'wealthy': 0.0747, 'aristocrat': 0.005}",0,[['fish']],"[['jewelry', 'parchment']]",Ruler AMN-511,small militia,None,"Draconic, Orc","Chauntea, Selune",191831,772478497,443.72,67.9,59.6,3,0,synthetic generator v2,derived,0.36,11584885,-1,10.5,30.79711,93.66485
Sembia Settlement 0633,Sembia,Selgaunt,471,1770879,164140,"{'humans': 413, 'elves': 38, 'dwarves': 38, 'halflings': 34, 'half-orcs': 15, 'misc.': 0}",25,crime,['Dictatorship'],"{'poor': 0.6489, 'middle': 0.2192, 'wealthy': 0.0711, 'aristocrat': 0.0608}",12,"[['armor', 'books', 'cloth', 'salt', 'wine']]","[['glass', 'ore', 'parchment', 'silk', 'spices']]",Ruler SEM-620,professional guard,arcanum,Elvish,"Selune, Tempus, Tyr",210662,818271539,318.44,60.9,45.3,2,0,synthetic generator v2,derived,0.84,2144969,0,16.6,21.88761,-91.16813
Baldurs Gate Settlement 0634,Baldurs Gate,Baldur's Gate,1724,5758232,231588,"{'humans': 1416, 'elves': 184, 'dwarves': 148, 'halflings': 114, 'half-orcs': 43, 'misc.': 0}",30,arcane mishap,['Patriarchy'],"{'poor': 0.5363, 'middle': 0.3914, 'wealthy': 0.024, 'aristocrat': 0.0483}",0,"[['fish', 'weapons']]","[['jewelry', 'mercenaries', 'spices']]",Ruler BAL-237,professional guard,guilds,Elvish,"Selune, Tempus, Tyr",261869,1312711673,280.44,57.9,36.7,5,0,synthetic generator v2,synthetic,0.71,5425710,-1,17.5,69.61927,16.04635
Sembia Settlement 0635,Sembia,Selgaunt,4842,9248791,262488,"{'humans': 3519, 'elves': 322, 'dwarves': 195, 'halflings': 209, 'half-orcs': 150, 'misc.': 447}",46,monster attack,['Patriarchy'],"{'poor': 0.6073, 'middle': 0.3587, 'wealthy': 0.0294, 'aristocrat': 0.0046}",16,"[['horses', 'salt']]","[['coal', 'magic items', 'spices']]",Ruler SEM-152,naval patrol,local academy,"Draconic, Elvish, Halfling","Lathander, Mystra, Torm",210662,818271539,221.25,60.0,66.3,8,0,synthetic generator v2,synthetic,0.38,9425131,-1,40.8,43.79005,-27.88901
Baldurs Gate Settlement 0636,Baldurs Gate,Baldur's Gate,1717,8064314,657222,"{'humans': 1379, 'elves': 156, 'dwarves': 155, 'halflings': 99, 'half-orcs': 18, 'misc.': 0}",156,arcane mishap,['Merchant Council'],"{'poor': 0.6143, 'middle': 0.2519, 'wealthy': 0.0372, 'aristocrat': 0.0966}",13,[['grain']],[['ore']],Ruler BAL-74,small militia,None,Common,"Lathander, Torm",261869,1312711673,435.14,53.8,63.8,7,0,synthetic generator v2,derived,0.94,9655646,0,34.9,7.77422,1.6131
Tethyr Settlement 0637,Tethyr,Darromar,1143,11082201,741795,"{'humans': 803, 'elves': 27, 'dwarves': 43, 'halflings': 97, 'half-orcs': 34, 'misc.': 139}",51,famine,['Theocracy'],"{'poor': 0.4505, 'middle': 0.2177, 'wealthy': 0.0914, 'aristocrat': 0.2404}",1,"[['cloth', 'horses', 'timber']]","[['jewelry', 'magic items', 'mercenaries', 'silk']]",Ruler TET-119,professional guard,guilds,"Draconic, Dwarvish, Orc",Lathander,306344,1288038783,79.19,62.6,43.1,8,0,synthetic generator v2,derived,0.85,10064879,-1,28.8,10.0776,9.42075
Waterdeep Settlement 0638,Waterdeep,Waterdeep,2025,6529578,275143,"{'humans': 1759, 'elves': 151, 'dwarves': 84, 'halflings': 60, 'half-orcs': 98, 'misc.': 0}",176,arcane mishap,['Satrapy'],"{'poor': 0.6434, 'middle': 0.2223, 'wealthy': 0.0972, 'aristocrat': 0.0371}",17,"[['horses', 'wine']]","[['magic items', 'ore', 'parchment', 'spices']]",Ruler WAT-458,naval patrol,None,Halfling,"Chauntea, Selune",190388,767901516,147.81,52.2,46.0,10,0,synthetic generator v2,derived,0.39,6059765,-2,48.6,-18.74133,97.86595
Waterdeep Settlement 0639,Waterdeep,Waterdeep,507,4640883,49188,"{'humans': 420, 'elves': 24, 'dwarves': 33, 'halflings': 25, 'half-orcs': 22, 'misc.': 0}",116,crime,['Democracy'],"{'poor': 0.51, 'middle': 0.2163, 'wealthy': 0.0356, 'aristocrat': 0.2382}",1,"[['fish', 'gems', 'horses', 'salt', 'timber']]",[['ore']],Ruler WAT-978,mercenary heavy,None,"Common, Draconic, Orc",Tyr,190388,767901516,517.88,50.6,30.8,1,0,synthetic generator v2,synthetic,0.36,5889109,4,4.3,4.29434,6.34706
Neverwinter,Neverwinter,Neverwinter,9854,37309032,668996,"{'humans': 7776, 'elves': 665, 'dwarves': 481, 'halflings': 540, 'half-orcs': 207, 'misc.': 185}",29,disease,['Theocracy'],"{'poor': 0.5702, 'middle': 0.3394, 'wealthy': 0.0249, 'aristocrat': 0.0655}",20,"[['books', 'fish']]","[['coal', 'glass', 'magic items', 'parchment']]",Ruler NEV-589,professional guard,local academy,"Draconic, Elvish, Orc",Mystra,172720,723835434,382.83,51.7,61.8,1,0,synthetic generator v2,derived,0.66,42156416,-2,19.5,-3.06769,-68.27156
Sembia Settlement 0641,Sembia,Selgaunt,803,8184824,189672,"{'humans': 674, 'elves': 26, 'dwarves': 69, 'halflings': 21, 'half-orcs': 25, 'misc.': 0}",67,old age,['Monarchy'],"{'poor': 0.4877, 'middle': 0.2012, 'wealthy': 0.0409, 'aristocrat': 0.2702}",0,"[['fish', 'salt', 'weapons']]","[['glass', 'jewelry', 'magic items', 'mercenaries']]",Ruler SEM-274,naval patrol,arcanum,Orc,"Chauntea, Selune",210662,818271539,422.99,58.0,29.4,7,0,synthetic generator v2,derived,0.47,7204055,-1,24.5,16.76939,84.11554
Cormyr Settlement 0642,Cormyr,Suzail,19279,44536832,1242159,"{'humans': 14558, 'elves': 794, 'dwarves': 1658, 'halflings': 1554, 'half-orcs': 425, 'misc.': 290}",112,monster attack,['Monarchy'],"{'poor': 0.5465, 'middle': 0.3927, 'wealthy': 0.0521, 'aristocrat': 0.0088}",0,"[['armor', 'gems']]","[['coal', 'jewelry', 'mercenaries', 'ore', 'parchment']]",Ruler COR-826,naval patrol,guilds,"Draconic, Elvish","Selune, Tempus",162084,631592082,233.94,54.6,56.1,10,0,synthetic generator v2,synthetic,0.73,61937968,-3,35.0,-2.74407,76.32542
Cormyr Settlement 0643,Cormyr,Suzail,1006,5398684,31347,"{'humans': 875, 'elves': 106, 'dwarves': 43, 'halflings': 20, 'half-orcs': 42, 'misc.': 0}",137,disease,['Merchant Council'],"{'poor': 0.5262, 'middle': 0.3196, 'wealthy': 0.0427, 'aristocrat': 0.1114}",0,"[['horses', 'salt']]",[['silk']],Ruler COR-640,professional guard,arcanum,Halfling,"Lathander, Tempus",162084,631592082,43.47,55.8,57.2,8,0,synthetic generator v2,synthetic,0.57,5378010,1,28.0,-31.90717,122.15272
Amn Settlement 0644,Amn,Athkatla,710,3560099,209268,"{'humans': 528, 'elves': 38, 'dwarves': 47, 'halflings': 28, 'half-orcs': 21, 'misc.': 48}",64,disease,['Monarchy'],"{'poor': 0.5316, 'middle': 0.3348, 'wealthy': 0.0312, 'aristocrat': 0.1024}",13,"[['armor', 'books', 'timber']]","[['magic items', 'mercenaries']]",Ruler AMN-484,naval patrol,local academy,Draconic,"Lathander, Tempus, Torm",191831,772478497,519.4,60.4,92.6,0,0,synthetic generator v2,derived,0.52,3083973,1,10.4,44.6711,54.72885
Amn Settlement 0645,Amn,Athkatla,3153,6317333,22097,"{'humans': 2643, 'elves': 291, 'dwarves': 120, 'halflings': 286, 'half-orcs': 60, 'misc.': 0}",89,monster attack,['Satrapy'],"{'poor': 0.6489, 'middle': 0.2885, 'wealthy': 0.0577, 'aristocrat': 0.0049}",0,"[['gems', 'timber']]",[['magic items']],Ruler AMN-120,mercenary heavy,local academy,Elvish,Lathander,191831,772478497,37.93,64.8,71.3,7,0,synthetic generator v2,synthetic,0.67,5783608,1,24.5,-35.72991,-1.81455
Amn Settlement 0646,Amn,Athkatla,3509,22860731,1484532,"{'humans': 2341, 'elves': 163, 'dwarves': 285, 'halflings': 147, 'half-orcs': 122, 'misc.': 451}",113,war,['Confederacy'],"{'poor': 0.4624, 'middle': 0.3139, 'wealthy': 0.088, 'aristocrat': 0.1357}",12,"[['books', 'cloth', 'fish', 'timber', 'weapons']]","[['glass', 'ore']]",Ruler AMN-379,professional guard,local academy,"Common, Dwarvish, Orc","Lathander, Tempus, Torm",191831,772478497,19.51,71.9,70.3,0,0,synthetic generator v2,derived,0.94,21505270,3,9.6,36.63532,-57.97609
Cormyr Settlement 0647,Cormyr,Suzail,5500,12595857,1063223,"{'humans': 4698, 'elves': 154, 'dwarves': 171, 'halflings': 332, 'half-orcs': 192, 'misc.': 0}",103,old age,['Patriarchy'],"{'poor': 0.6159, 'middle': 0.2862, 'wealthy': 0.0932, 'aristocrat': 0.0047}",20,[['weapons']],"[['magic items', 'mercenaries', 'silk', 'spices']]",Ruler COR-322,naval patrol,None,"Common, Dwarvish","Chauntea, Lathander, Selune",162084,631592082,212.48,58.2,72.5,3,0,synthetic generator v2,synthetic,0.82,16817625,-3,26.5,-6.30236,-59.12527
Cormyr Settlement 0648,Cormyr,Suzail,995,2341098,57543,"{'humans': 821, 'elves': 31, 'dwarves': 83, 'halflings': 65, 'half-orcs': 44, 'misc.': 0}",90,monster attack,['Dictatorship'],"{'poor': 0.552, 'middle': 0.3624, 'wealthy': 0.0808, 'aristocrat': 0.0047}",0,"[['cloth', 'horses', 'timber', 'wine']]","[['coal', 'glass']]",Ruler COR-527,small militia,arcanum,"Common, Draconic, Orc","Mystra, Selune, Tyr",162084,631592082,339.1,66.8,55.8,2,0,synthetic generator v2,synthetic,0.78,2670640,2,7.0,47.92675,-89.5638
Tethyr Settlement 0649,Tethyr,Darromar,2499,4737811,55713,"{'humans': 2233, 'elves': 137, 'dwarves': 221, 'halflings': 110, 'half-orcs': 44, 'misc.': 0}",46,crime,['Satrapy'],"{'poor': 0.6376, 'middle': 0.32, 'wealthy': 0.0378, 'aristocrat': 0.0046}",0,[['timber']],"[['magic items', 'mercenaries', 'ore']]",Ruler TET-339,small militia,None,"Common, Dwarvish, Elvish","Chauntea, Mystra, Selune",306344,1288038783,525.87,63.7,69.5,6,0,synthetic generator v2,derived,0.59,5122580,-2,21.0,31.16738,51.10205
Tethyr Settlement 0650,Tethyr,Darromar,381,2377914,213952,"{'humans': 338, 'elves': 38, 'dwarves': 13, 'halflings': 7, 'half-orcs': 5, 'misc.': 0}",99,famine,['Patriarchy'],"{'poor': 0.5018, 'middle': 0.3024, 'wealthy': 0.0607, 'aristocrat': 0.1351}",0,"[['armor', 'fish', 'timber', 'wine']]","[['coal', 'glass', 'spices']]",Ruler TET-73,mercenary heavy,None,"Draconic, Elvish, Orc","Lathander, Mystra, Tempus",306344,1288038783,236.15,72.4,72.7,5,0,synthetic generator v2,derived,0.43,2735778,1,17.5,10.86327,123.56832
Baldurs Gate Settlement 0651,Baldurs Gate,Baldur's Gate,414,3087570,174530,"{'humans': 352, 'elves': 37, 'dwarves': 39, 'halflings': 11, 'half-orcs': 22, 'misc.': 0}",76,famine,['Monarchy'],"{'poor': 0.4638, 'middle': 0.2755, 'wealthy': 0.0948, 'aristocrat': 0.1659}",12,"[['books', 'gems', 'salt']]","[['coal', 'jewelry', 'parchment', 'spices']]",Ruler BAL-693,professional guard,local academy,"Common, Elvish, Halfling","Chauntea, Selune",261869,1312711673,459.43,54.8,62.0,1,0,synthetic generator v2,derived,0.91,3078124,-1,13.1,22.62086,-84.92099
Cormyr Settlement 0652,Cormyr,Suzail,510,3724619,218572,"{'humans': 439, 'elves': 13, 'dwarves': 35, 'halflings': 10, 'half-orcs': 14, 'misc.': 0}",58,war,['Merchant Council'],"{'poor': 0.5237, 'middle': 0.2236, 'wealthy': 0.0857, 'aristocrat': 0.167}",0,"[['gems', 'timber', 'weapons', 'wine']]","[['coal', 'glass']]",Ruler COR-14,professional guard,None,"Draconic, Dwarvish, Halfling","Tempus, Torm",162084,631592082,277.31,55.3,77.0,2,0,synthetic generator v2,synthetic,0.7,3039469,2,7.0,-17.43374,17.28151
Calimshan Settlement 0653,Calimshan,Memnon,6269,31440119,2761389,"{'humans': 5148, 'elves': 387, 'dwarves': 608, 'halflings': 312, 'half-orcs': 351, 'misc.': 0}",97,crime,['Dictatorship'],"{'poor': 0.4604, 'middle': 0.3633, 'wealthy': 0.0916, 'aristocrat': 0.0847}",0,"[['cloth', 'grain']]","[['mercenaries', 'ore', 'parchment']]",Ruler CAL-931,small militia,guilds,"Common, Dwarvish, Orc",Selune,169269,841078201,85.1,85.9,18.3,5,0,synthetic generator v2,derived,0.47,35829495,-1,17.5,0.84984,-56.26087
Cormyr Settlement 0654,Cormyr,Suzail,6155,47750726,208510,"{'humans': 4902, 'elves': 410, 'dwarves': 580, 'halflings': 176, 'half-orcs': 311, 'misc.': 0}",123,crime,['Dictatorship'],"{'poor': 0.4624, 'middle': 0.2902, 'wealthy': 0.0655, 'aristocrat': 0.1819}",15,[['armor']],"[['coal', 'jewelry', 'ore', 'silk', 'spices']]",Ruler COR-571,mercenary heavy,None,"Draconic, Elvish, Orc",Torm,162084,631592082,57.82,54.8,77.4,3,0,synthetic generator v2,derived,0.9,38117765,-4,22.5,36.15221,-0.50298
Calimshan Settlement 0655,Calimshan,Memnon,598,1118197,41051,"{'humans': 507, 'elves': 56, 'dwarves': 50, 'halflings': 14, 'half-orcs': 15, 'misc.': 0}",134,disease,['Merchant Council'],"{'poor': 0.6775, 'middle': 0.2715, 'wealthy': 0.0462, 'aristocrat': 0.0049}",15,"[['armor', 'books', 'grain', 'horses', 'salt']]","[['glass', 'mercenaries', 'silk', 'spices']]",Ruler CAL-39,small militia,arcanum,"Dwarvish, Elvish, Orc","Mystra, Tempus, Tyr",169269,841078201,467.46,84.9,44.6,5,0,synthetic generator v2,synthetic,0.62,925014,1,29.5,43.8397,43.26019
Baldurs Gate Settlement 0656,Baldurs Gate,Baldur's Gate,498,3108830,214495,"{'humans': 404, 'elves': 54, 'dwarves': 18, 'halflings': 42, 'half-orcs': 12, 'misc.': 0}",76,disease,['Monarchy'],"{'poor': 0.5488, 'middle': 0.2665, 'wealthy': 0.0423, 'aristocrat': 0.1424}",8,[['salt']],"[['magic items', 'mercenaries', 'parchment', 'silk']]",Ruler BAL-680,professional guard,None,Draconic,"Chauntea, Torm",261869,1312711673,480.06,63.7,34.9,7,0,synthetic generator v2,derived,0.88,2854577,-3,30.9,38.02235,-26.40727
Sembia Settlement 0657,Sembia,Selgaunt,3924,40839318,2108329,"{'humans': 3007, 'elves': 271, 'dwarves': 200, 'halflings': 289, 'half-orcs': 106, 'misc.': 51}",47,crime,['Confederacy'],"{'poor': 0.4515, 'middle': 0.2148, 'wealthy': 0.0637, 'aristocrat': 0.27}",20,"[['cloth', 'gems', 'grain', 'wine']]","[['coal', 'magic items', 'mercenaries', 'parchment', 'silk']]",Ruler SEM-456,small militia,guilds,"Draconic, Dwarvish, Orc","Mystra, Tempus, Tyr",210662,818271539,161.73,53.5,45.4,2,0,synthetic generator v2,synthetic,0.85,34276817,-1,23.0,-19.65031,-15.45935
Sembia Settlement 0658,Sembia,Selgaunt,6538,22193479,821918,"{'humans': 5433, 'elves': 313, 'dwarves': 615, 'halflings': 429, 'half-orcs': 119, 'misc.': 0}",157,crime,['Theocracy'],"{'poor': 0.5654, 'middle': 0.3356, 'wealthy': 0.0527, 'aristocrat': 0.0463}",4,"[['books', 'weapons', 'wine']]",[['parchment']],Ruler SEM-385,naval patrol,None,Halfling,Chauntea,210662,818271539,130.96,53.2,57.5,7,0,synthetic generator v2,synthetic,0.85,19114773,2,27.7,-10.8742,98.39733
Waterdeep Settlement 0659,Waterdeep,Waterdeep,1003,6083876,289715,"{'humans': 724, 'elves': 98, 'dwarves': 40, 'halflings': 70, 'half-orcs': 43, 'misc.': 28}",124,arcane mishap,['Magocracy'],"{'poor': 0.4809, 'middle': 0.353, 'wealthy': 0.0327, 'aristocrat': 0.1335}",10,"[['grain', 'salt', 'timber']]","[['mercenaries', 'ore']]",Ruler WAT-436,professional guard,None,"Elvish, Halfling, Orc",Selune,190388,767901516,137.09,54.5,44.8,1,0,synthetic generator v2,synthetic,0.62,6226470,1,11.5,-26.80363,-57.1636
Baldurs Gate Settlement 0660,Baldurs Gate,Baldur's Gate,1853,9735309,1026566,"{'humans': 1583, 'elves': 199, 'dwarves': 90, 'halflings': 165, 'half-orcs': 54, 'misc.': 0}",27,arcane mishap,['Theocracy'],"{'poor': 0.5885, 'middle': 0.2475, 'wealthy': 0.0542, 'aristocrat': 0.1098}",1,[['fish']],"[['coal', 'jewelry', 'magic items', 'mercenaries', 'ore']]",Ruler BAL-504,mercenary heavy,guilds,"Draconic, Dwarvish, Halfling","Tempus, Torm",261869,1312711673,363.09,59.4,41.3,10,0,synthetic generator v2,synthetic,0.75,12863406,-4,35.8,43.49802,-74.47475
Amn Settlement 0661,Amn,Athkatla,307,642579,11006,"{'humans': 270, 'elves': 6, 'dwarves': 15, 'halflings': 13, 'half-orcs': 10, 'misc.': 0}",146,famine,['Dictatorship'],"{'poor': 0.6121, 'middle': 0.3241, 'wealthy': 0.0587, 'aristocrat': 0.005}",16,"[['cloth', 'fish', 'gems', 'timber', 'wine']]","[['coal', 'glass', 'jewelry', 'magic items', 'silk']]",Ruler AMN-352,small militia,guilds,"Common, Dwarvish, Elvish","Selune, Torm",191831,772478497,100.9,67.6,60.2,9,0,synthetic generator v2,derived,0.63,692786,0,44.3,71.79074,-57.45146
Baldurs Gate Settlement 0662,Baldurs Gate,Baldur's Gate,179,1298454,127013,"{'humans': 148, 'elves': 12, 'dwarves': 14, 'halflings': 14, 'half-orcs': 8, 'misc.': 0}",112,famine,['Monarchy'],"{'poor': 0.4749, 'middle': 0.2695, 'wealthy': 0.0958, 'aristocrat': 0.1597}",8,[['cloth']],"[['coal', 'glass']]",Ruler BAL-890,naval patrol,None,Orc,Lathander,261869,1312711673,187.97,55.6,41.5,4,0,synthetic generator v2,synthetic,0.54,1667314,-1,20.4,-34.85979,-36.32703
Amn Settlement 0663,Amn,Athkatla,1706,3443973,181587,"{'humans': 1177, 'elves': 97, 'dwarves': 61, 'halflings': 87, 'half-orcs': 68, 'misc.': 216}",157,old age,['Magocracy'],"{'poor': 0.6147, 'middle': 0.3308, 'wealthy': 0.05, 'aristocrat': 0.0045}",0,"[['horses', 'salt', 'timber', 'weapons']]","[['coal', 'ore', 'silk']]",Ruler AMN-336,professional guard,arcanum,"Halfling, Orc",Mystra,191831,772478497,290.26,67.3,82.2,6,0,synthetic generator v2,synthetic,0.76,2830773,1,21.0,-5.47645,-24.16182
Tethyr Settlement 0664,Tethyr,Darromar,1971,12113078,874236,"{'humans': 1548, 'elves': 135, 'dwarves': 177, 'halflings': 149, 'half-orcs': 43, 'misc.': 0}",137,crime,['Dictatorship'],"{'poor': 0.5937, 'middle': 0.22, 'wealthy': 0.0444, 'aristocrat': 0.142}",0,"[['armor', 'books', 'cloth', 'grain', 'horses']]",[['mercenaries']],Ruler TET-476,naval patrol,arcanum,Elvish,"Tempus, Tyr",306344,1288038783,315.01,71.8,69.0,6,0,synthetic generator v2,derived,0.52,15761811,4,21.0,-4.54224,0.92718
Waterdeep Settlement 0665,Waterdeep,Waterdeep,935,3750339,282927,"{'humans': 675, 'elves': 37, 'dwarves': 50, 'halflings': 47, 'half-orcs': 45, 'misc.': 81}",62,arcane mishap,['Theocracy'],"{'poor': 0.4914, 'middle': 0.3983, 'wealthy': 0.0478, 'aristocrat': 0.0625}",13,"[['armor', 'fish', 'gems', 'horses', 'wine']]","[['magic items', 'parchment', 'silk', 'spices']]",Ruler WAT-556,naval patrol,local academy,Draconic,Selune,190388,767901516,446.97,51.9,47.1,0,2,synthetic generator v2,synthetic,0.63,4589243,1,12.2,-27.37901,116.8657
Calimshan Settlement 0666,Calimshan,Memnon,2310,4983185,360887,"{'humans': 1815, 'elves': 115, 'dwarves': 87, 'halflings': 66, 'half-orcs': 91, 'misc.': 136}",175,arcane mishap,['Confederacy'],"{'poor': 0.6181, 'middle': 0.3035, 'wealthy': 0.074, 'aristocrat': 0.0044}",0,[['horses']],"[['coal', 'spices']]",Ruler CAL-584,professional guard,local academy,"Dwarvish, Orc",Selune,169269,841078201,57.01,85.1,37.5,8,1,synthetic generator v2,derived,0.44,5217482,-1,28.9,28.17032,-96.68736
Amn Settlement 0667,Amn,Athkatla,731,2055409,128742,"{'humans': 567, 'elves': 19, 'dwarves': 29, 'halflings': 54, 'half-orcs': 11, 'misc.': 51}",38,famine,['Theocracy'],"{'poor': 0.6336, 'middle': 0.2581, 'wealthy': 0.0827, 'aristocrat': 0.0256}",0,"[['armor', 'gems', 'weapons']]","[['jewelry', 'magic items', 'parchment', 'spices']]",Ruler AMN-989,mercenary heavy,local academy,"Dwarvish, Orc",Torm,191831,772478497,412.64,65.7,60.8,4,0,synthetic generator v2,synthetic,0.81,1762373,-1,14.0,-5.24223,-93.29381
Amn Settlement 0668,Amn,Athkatla,378,833338,858,"{'humans': 303, 'elves': 37, 'dwarves': 31, 'halflings': 32, 'half-orcs': 15, 'misc.': 0}",63,famine,['Monarchy'],"{'poor': 0.6213, 'middle': 0.2923, 'wealthy': 0.0818, 'aristocrat': 0.0046}",9,"[['armor', 'cloth', 'grain', 'salt', 'timber']]",[['silk']],Ruler AMN-148,mercenary heavy,arcanum,Common,"Lathander, Mystra, Selune",191831,772478497,326.31,62.5,90.3,5,0,synthetic generator v2,synthetic,0.87,987607,4,24.7,18.37559,28.49306
Calimshan Settlement 0669,Calimshan,Memnon,3262,6874578,29924,"{'humans': 2912, 'elves': 387, 'dwarves': 323, 'halflings': 111, 'half-orcs': 114, 'misc.': 0}",88,war,['Democracy'],"{'poor': 0.613, 'middle': 0.3188, 'wealthy': 0.0637, 'aristocrat': 0.0045}",0,"[['armor', 'fish', 'timber', 'wine']]","[['glass', 'ore']]",Ruler CAL-220,small militia,guilds,"Draconic, Dwarvish, Orc","Mystra, Tempus",169269,841078201,423.61,73.8,25.5,9,0,synthetic generator v2,synthetic,0.85,7514670,2,31.5,-8.60488,-41.93279
