settlement,region_kingdom,capital,settlement_population,settlement_economy,rumored_treasure_value,demographic_breakdown,average_age,most_likely_cause_of_death,government_type,class_density,tax_rate,exports,imports,ruler,military,magic_academy,languages,religions,region_population,region_economy,area,average_temperature,annual_rainfall,magical_climate,dragon_sightings,sources,canon_status,source_confidence,hidden_economy,trade_balance,risk_index,geo_lat,geo_lon
Calimshan Settlement 0637,Calimshan,Memnon,223,468835,27483,"{'humans': 194, 'elves': 6, 'dwarves': 10, 'halflings': 7, 'half-orcs': 3, 'misc.': 3}",128,war,['Confederacy'],"{'poor': 0.6766, 'middle': 0.2351, 'wealthy': 0.0834, 'aristocrat': 0.0049}",10,[['horses']],"[['glass', 'silk']]",Ruler CAL-805,naval patrol,local academy,"Common, Halfling, Orc","Chauntea, Lathander",175132,771448209,25.84,76.4,35.5,6,0,synthetic generator v2,synthetic,0.45,644588,-1,29.0,12.86716,59.61502
Waterdeep Settlement 0638,Waterdeep,Waterdeep,1680,5316014,295068,"{'humans': 1461, 'elves': 177, 'dwarves': 138, 'halflings': 127, 'half-orcs': 21, 'misc.': 0}",172,crime,['Theocracy'],"{'poor': 0.672, 'middle': 0.2086, 'wealthy': 0.0783, 'aristocrat': 0.0411}",0,"[['armor', 'grain', 'horses', 'timber']]","[['jewelry', 'magic items', 'ore', 'silk', 'spices']]",Ruler WAT-485,naval patrol,guilds,"Common, Draconic, Dwarvish",Tempus,236326,985356857,205.06,48.0,29.4,0,0,synthetic generator v2,synthetic,0.75,6369606,-1,0.0,-33.34355,26.66621
Calimshan Settlement 0639,Calimshan,Memnon,5027,11558485,841085,"{'humans': 3774, 'elves': 558, 'dwarves': 429, 'halflings': 379, 'half-orcs': 188, 'misc.': 0}",74,famine,['Merchant Council'],"{'poor': 0.6351, 'middle': 0.3054, 'wealthy': 0.0426, 'aristocrat': 0.0169}",15,"[['salt', 'weapons']]","[['coal', 'jewelry', 'magic items', 'mercenaries', 'parchment']]",Ruler CAL-762,mercenary heavy,arcanum,"Common, Draconic, Halfling","Selune, Tyr",175132,771448209,100.8,73.6,14.4,2,0,synthetic generator v2,synthetic,0.85,15374778,-3,19.0,61.91945,-100.88051
Baldur's Gate,Baldurs Gate,Baldur's Gate,1536,3321848,33502,"{'humans': 1162, 'elves': 165, 'dwarves': 145, 'halflings': 141, 'half-orcs': 40, 'misc.': 0}",116,old age,['Dictatorship'],"{'poor': 0.6048, 'middle': 0.321, 'wealthy': 0.0697, 'aristocrat': 0.0045}",14,"[['books', 'fish', 'gems', 'timber', 'wine']]","[['glass', 'silk', 'spices']]",Ruler BAL-154,naval patrol,None,"Common, Orc",Selune,241116,953675704,421.79,56.5,56.3,8,0,synthetic generator v2,synthetic,0.46,3888528,2,39.2,-16.62763,-15.567
Tethyr Settlement 0641,Tethyr,Darromar,2563,5424841,286083,"{'humans': 2259, 'elves': 103, 'dwarves': 169, 'halflings': 101, 'half-orcs': 137, 'misc.': 0}",96,war,['Dictatorship'],"{'poor': 0.6357, 'middle': 0.287, 'wealthy': 0.0727, 'aristocrat': 0.0046}",1,"[['armor', 'cloth', 'grain', 'wine']]","[['glass', 'magic items', 'ore', 'silk']]",Ruler TET-608,professional guard,arcanum,"Common, Draconic, Halfling","Lathander, Selune",193641,937694481,548.25,73.5,49.1,8,0,synthetic generator v2,synthetic,0.49,4106415,0,28.8,2.72966,114.23381
Baldurs Gate Settlement 0642,Baldurs Gate,Baldur's Gate,1213,4013571,25210,"{'humans': 891, 'elves': 38, 'dwarves': 53, 'halflings': 95, 'half-orcs': 58, 'misc.': 78}",56,old age,['Theocracy'],"{'poor': 0.6405, 'middle': 0.2589, 'wealthy': 0.0514, 'aristocrat': 0.0492}",8,"[['armor', 'books', 'fish', 'grain']]","[['jewelry', 'parchment', 'silk']]",Ruler BAL-574,mercenary heavy,arcanum,"Common, Draconic, Elvish","Chauntea, Selune",241116,953675704,172.61,57.6,50.5,6,0,synthetic generator v2,derived,0.4,3918594,1,27.4,18.58588,-61.5609
Cormyr Settlement 0643,Cormyr,Suzail,6303,36146258,1654076,"{'humans': 4338, 'elves': 624, 'dwarves': 370, 'halflings': 312, 'half-orcs': 177, 'misc.': 482}",76,monster attack,['Confederacy'],"{'poor': 0.5999, 'middle': 0.2328, 'wealthy': 0.0369, 'aristocrat': 0.1303}",7,"[['armor', 'wine']]","[['coal', 'jewelry', 'parchment', 'spices']]",Ruler COR-468,naval patrol,local academy,"Common, Draconic, Elvish","Chauntea, Torm, Tyr",142577,750902532,206.7,58.6,69.7,9,0,synthetic generator v2,synthetic,0.8,38395834,-2,37.1,30.81837,52.53281
Sembia Settlement 0644,Sembia,Selgaunt,3305,8660689,639439,"{'humans': 2181, 'elves': 117, 'dwarves': 180, 'halflings': 191, 'half-orcs': 191, 'misc.': 445}",145,disease,['Dictatorship'],"{'poor': 0.6155, 'middle': 0.3128, 'wealthy': 0.0464, 'aristocrat': 0.0254}",0,"[['armor', 'grain', 'weapons']]","[['coal', 'jewelry', 'mercenaries', 'spices']]",Ruler SEM-754,naval patrol,guilds,"Draconic, Elvish, Orc","Tempus, Tyr",158418,730633739,104.34,61.0,45.8,6,0,synthetic generator v2,synthetic,0.82,10713393,-1,21.0,-0.55283,62.94222
Waterdeep Settlement 0645,Waterdeep,Waterdeep,3175,16700431,1018585,"{'humans': 2449, 'elves': 145, 'dwarves': 207, 'halflings': 249, 'half-orcs': 185, 'misc.': 0}",178,arcane mishap,['Dictatorship'],"{'poor': 0.5007, 'middle': 0.3175, 'wealthy': 0.0845, 'aristocrat': 0.0973}",6,"[['books', 'gems', 'salt', 'weapons']]",[['coal']],Ruler WAT-623,naval patrol,None,"Common, Elvish","Lathander, Mystra, Torm",236326,985356857,501.47,55.9,45.3,6,0,synthetic generator v2,synthetic,0.58,17540870,3,25.8,-25.90998,-82.60506
Baldurs Gate Settlement 0646,Baldurs Gate,Baldur's Gate,219,1791575,15525,"{'humans': 155, 'elves': 25, 'dwarves': 12, 'halflings': 13, 'half-orcs': 10, 'misc.': 4}",50,disease,['Patriarchy'],"{'poor': 0.4524, 'middle': 0.3062, 'wealthy': 0.0409, 'aristocrat': 0.2004}",4,"[['salt', 'timber']]","[['glass', 'silk', 'spices']]",Ruler BAL-961,professional guard,guilds,"Common, Dwarvish","Tempus, Torm",241116,953675704,94.92,54.4,46.7,4,0,synthetic generator v2,derived,0.79,1944990,-1,17.2,-35.97171,-79.8408
Neverwinter Settlement 0647,Neverwinter,Neverwinter,3788,39756546,1965865,"{'humans': 3222, 'elves': 299, 'dwarves': 321, 'halflings': 155, 'half-orcs': 164, 'misc.': 0}",75,disease,['Patriarchy'],"{'poor': 0.4574, 'middle': 0.2039, 'wealthy': 0.0659, 'aristocrat': 0.2729}",9,"[['fish', 'timber', 'weapons', 'wine']]","[['coal', 'glass', 'parchment']]",Ruler NEV-373,small militia,guilds,"Draconic, Orc","Chauntea, Torm",177268,765621383,347.87,44.7,34.1,2,0,synthetic generator v2,synthetic,0.91,47819984,1,14.2,27.43189,-46.29662
Neverwinter Settlement 0648,Neverwinter,Neverwinter,2598,5347010,198552,"{'humans': 1907, 'elves': 90, 'dwarves': 203, 'halflings': 202, 'half-orcs': 155, 'misc.': 41}",83,crime,['Merchant Council'],"{'poor': 0.6021, 'middle': 0.3415, 'wealthy': 0.0519, 'aristocrat': 0.0045}",0,[['books']],[['magic items']],Ruler NEV-763,naval patrol,local academy,"Common, Draconic, Elvish","Lathander, Mystra, Tyr",177268,765621383,108.03,42.4,55.1,8,0,synthetic generator v2,synthetic,0.49,6079882,0,28.0,-24.24389,-22.67771
Amn Settlement 0649,Amn,Athkatla,1908,16214398,694455,"{'humans': 1697, 'elves': 195, 'dwarves': 71, 'halflings': 41, 'half-orcs': 80, 'misc.': 0}",43,old age,['Theocracy'],"{'poor': 0.528, 'middle': 0.215, 'wealthy': 0.0405, 'aristocrat': 0.2166}",5,"[['armor', 'books']]","[['mercenaries', 'parchment']]",Ruler AMN-208,naval patrol,local academy,"Elvish, Halfling","Chauntea, Lathander",169970,832884482,338.48,68.2,78.8,0,0,synthetic generator v2,derived,0.94,13716441,0,4.0,8.61537,82.17423
Tethyr Settlement 0650,Tethyr,Darromar,850,3307420,39632,"{'humans': 667, 'elves': 22, 'dwarves': 35, 'halflings': 17, 'half-orcs': 49, 'misc.': 60}",134,famine,['Magocracy'],"{'poor': 0.5288, 'middle': 0.3223, 'wealthy': 0.0981, 'aristocrat': 0.0508}",0,"[['cloth', 'grain', 'weapons']]","[['ore', 'parchment', 'silk', 'spices']]",Ruler TET-252,naval patrol,guilds,"Common, Draconic","Chauntea, Tempus, Torm",193641,937694481,162.24,63.8,52.0,8,0,synthetic generator v2,synthetic,0.42,4198444,-1,28.0,60.68148,-65.43862
Neverwinter Settlement 0651,Neverwinter,Neverwinter,2169,12977538,835918,"{'humans': 1804, 'elves': 156, 'dwarves': 148, 'halflings': 209, 'half-orcs': 121, 'misc.': 0}",47,disease,['Confederacy'],"{'poor': 0.5733, 'middle': 0.2094, 'wealthy': 0.0921, 'aristocrat': 0.1252}",0,"[['fish', 'gems', 'grain', 'salt', 'timber']]","[['glass', 'magic items', 'ore', 'parchment', 'silk']]",Ruler NEV-49,mercenary heavy,local academy,"Draconic, Orc","Chauntea, Tyr",177268,765621383,102.48,51.2,31.0,2,0,synthetic generator v2,derived,0.92,13005602,0,7.0,32.64857,-114.10971
Sembia Settlement 0652,Sembia,Selgaunt,1205,3471186,343053,"{'humans': 1037, 'elves': 74, 'dwarves': 65, 'halflings': 66, 'half-orcs': 22, 'misc.': 0}",135,old age,['Monarchy'],"{'poor': 0.6113, 'middle': 0.2852, 'wealthy': 0.0758, 'aristocrat': 0.0277}",5,"[['armor', 'books', 'timber', 'weapons']]","[['coal', 'jewelry', 'mercenaries', 'spices']]",Ruler SEM-74,naval patrol,guilds,"Elvish, Halfling","Chauntea, Selune",158418,730633739,476.5,49.1,34.0,3,0,synthetic generator v2,derived,0.8,4461414,0,14.5,72.0212,-50.63666
Cormyr Settlement 0653,Cormyr,Suzail,949,3734445,308138,"{'humans': 829, 'elves': 38, 'dwarves': 32, 'halflings': 64, 'half-orcs': 14, 'misc.': 0}",50,crime,['Magocracy'],"{'poor': 0.5188, 'middle': 0.3477, 'wealthy': 0.0776, 'aristocrat': 0.0558}",1,"[['cloth', 'fish', 'horses', 'timber', 'weapons']]","[['coal', 'magic items', 'spices']]",Ruler COR-658,mercenary heavy,local academy,Draconic,"Selune, Tempus",142577,750902532,257.71,64.1,45.5,10,0,synthetic generator v2,derived,0.37,4599454,2,35.8,-10.37342,-25.81573
Baldurs Gate Settlement 0654,Baldurs Gate,Baldur's Gate,468,1155546,10245,"{'humans': 305, 'elves': 38, 'dwarves': 42, 'halflings': 19, 'half-orcs': 17, 'misc.': 47}",101,crime,['Magocracy'],"{'poor': 0.537, 'middle': 0.3654, 'wealthy': 0.0927, 'aristocrat': 0.005}",0,"[['armor', 'grain', 'weapons', 'wine']]","[['glass', 'mercenaries']]",Ruler BAL-326,mercenary heavy,None,Common,"Selune, Torm, Tyr",241116,953675704,485.74,56.6,44.5,1,0,synthetic generator v2,synthetic,0.43,1368661,2,3.5,-5.11449,-80.60595
Amn Settlement 0655,Amn,Athkatla,213,480261,32587,"{'humans': 160, 'elves': 8, 'dwarves': 7, 'halflings': 13, 'half-orcs': 2, 'misc.': 23}",63,famine,['Confederacy'],"{'poor': 0.5779, 'middle': 0.3437, 'wealthy': 0.0736, 'aristocrat': 0.0048}",3,"[['fish', 'salt', 'weapons', 'wine']]","[['jewelry', 'mercenaries', 'parchment', 'silk']]",Ruler AMN-685,mercenary heavy,None,"Elvish, Orc","Chauntea, Lathander, Tyr",169970,832884482,548.5,69.1,80.8,5,0,synthetic generator v2,synthetic,0.73,526523,0,19.9,53.32075,-101.51384
Tethyr Settlement 0656,Tethyr,Darromar,2273,4214928,289856,"{'humans': 1889, 'elves': 158, 'dwarves': 151, 'halflings': 144, 'half-orcs': 30, 'misc.': 0}",118,war,['Confederacy'],"{'poor': 0.6627, 'middle': 0.2935, 'wealthy': 0.039, 'aristocrat': 0.0048}",0,"[['cloth', 'gems', 'grain', 'horses']]","[['jewelry', 'mercenaries', 'ore', 'spices']]",Ruler TET-9,small militia,guilds,"Draconic, Dwarvish","Chauntea, Tempus, Torm",193641,937694481,220.73,63.6,79.9,3,0,synthetic generator v2,derived,0.78,5495429,0,10.5,-35.12885,-49.37073
Neverwinter Settlement 0657,Neverwinter,Neverwinter,638,1205148,41614,"{'humans': 437, 'elves': 64, 'dwarves': 62, 'halflings': 37, 'half-orcs': 6, 'misc.': 32}",88,arcane mishap,['Satrapy'],"{'poor': 0.6012, 'middle': 0.3706, 'wealthy': 0.0234, 'aristocrat': 0.0047}",20,[['gems']],"[['glass', 'magic items', 'silk', 'spices']]",Ruler NEV-463,mercenary heavy,arcanum,"Elvish, Halfling","Chauntea, Lathander",177268,765621383,85.32,46.5,29.1,0,0,synthetic generator v2,derived,0.4,1566587,-3,16.0,-6.01296,124.50285
Baldurs Gate Settlement 0658,Baldurs Gate,Baldur's Gate,4784,20015358,1932347,"{'humans': 3425, 'elves': 100, 'dwarves': 451, 'halflings': 261, 'half-orcs': 76, 'misc.': 471}",170,war,['Magocracy'],"{'poor': 0.6316, 'middle': 0.2246, 'wealthy': 0.0697, 'aristocrat': 0.074}",14,"[['gems', 'horses', 'salt', 'timber', 'wine']]","[['jewelry', 'magic items', 'parchment', 'silk', 'spices']]",Ruler BAL-98,naval patrol,local academy,"Dwarvish, Orc",Tyr,241116,953675704,366.81,51.0,63.7,9,0,synthetic generator v2,synthetic,0.57,25602328,0,42.7,2.12811,-51.00391
Waterdeep Settlement 0659,Waterdeep,Waterdeep,1433,6148707,291277,"{'humans': 1095, 'elves': 159, 'dwarves': 121, 'halflings': 38, 'half-orcs': 15, 'misc.': 5}",25,famine,['Dictatorship'],"{'poor': 0.6681, 'middle': 0.2128, 'wealthy': 0.0308, 'aristocrat': 0.0883}",11,"[['books', 'cloth', 'grain', 'horses', 'wine']]","[['glass', 'magic items', 'mercenaries', 'ore', 'spices']]",Ruler WAT-319,small militia,guilds,"Draconic, Halfling, Orc","Lathander, Mystra, Selune",236326,985356857,188.4,58.8,48.7,2,0,synthetic generator v2,derived,0.88,5537491,0,15.8,69.37958,30.30966
Waterdeep Settlement 0660,Waterdeep,Waterdeep,768,2814160,108938,"{'humans': 568, 'elves': 80, 'dwarves': 71, 'halflings': 67, 'half-orcs': 15, 'misc.': 0}",156,monster attack,['Merchant Council'],"{'poor': 0.6808, 'middle': 0.2075, 'wealthy': 0.0467, 'aristocrat': 0.065}",0,"[['gems', 'grain', 'weapons']]","[['glass', 'mercenaries', 'ore', 'spices']]",Ruler WAT-149,mercenary heavy,local academy,"Common, Draconic, Dwarvish","Mystra, Torm, Tyr",236326,985356857,171.86,53.4,45.8,3,0,synthetic generator v2,synthetic,0.42,2166562,-1,10.5,-24.14452,18.53756
Neverwinter Settlement 0661,Neverwinter,Neverwinter,1116,8071197,104086,"{'humans': 729, 'elves': 121, 'dwarves': 70, 'halflings': 64, 'half-orcs': 18, 'misc.': 114}",60,war,['Theocracy'],"{'poor': 0.5029, 'middle': 0.2527, 'wealthy': 0.08, 'aristocrat': 0.1643}",0,[['wine']],[['coal']],Ruler NEV-295,mercenary heavy,local academy,Common,"Selune, Tempus",177268,765621383,223.8,49.3,56.0,10,0,synthetic generator v2,synthetic,0.69,8540861,0,35.0,-17.67004,-111.88222
Baldurs Gate Settlement 0662,Baldurs Gate,Baldur's Gate,348,2001873,84037,"{'humans': 284, 'elves': 23, 'dwarves': 16, 'halflings': 17, 'half-orcs': 7, 'misc.': 1}",42,arcane mishap,['Dictatorship'],"{'poor': 0.6109, 'middle': 0.2045, 'wealthy': 0.0571, 'aristocrat': 0.1275}",19,"[['gems', 'grain', 'weapons']]","[['coal', 'glass']]",Ruler BAL-632,mercenary heavy,guilds,Common,"Tempus, Tyr",241116,953675704,399.2,58.2,59.0,5,0,synthetic generator v2,synthetic,0.91,2219465,1,32.7,-21.27045,12.79233
Sembia Settlement 0663,Sembia,Selgaunt,911,6059121,371768,"{'humans': 612, 'elves': 102, 'dwarves': 44, 'halflings': 48, 'half-orcs': 27, 'misc.': 78}",84,crime,['Theocracy'],"{'poor': 0.4673, 'middle': 0.3075, 'wealthy': 0.0837, 'aristocrat': 0.1415}",0,"[['armor', 'fish', 'grain', 'salt']]","[['coal', 'glass', 'ore', 'parchment']]",Ruler SEM-497,mercenary heavy,guilds,"Elvish, Orc","Selune, Tyr",158418,730633739,53.23,48.0,36.3,9,0,synthetic generator v2,derived,0.92,6868947,0,31.5,-12.6409,-81.05267
Cormyr Settlement 0664,Cormyr,Suzail,1329,2464668,41711,"{'humans': 1191, 'elves': 142, 'dwarves': 69, 'halflings': 45, 'half-orcs': 45, 'misc.': 0}",134,old age,['Satrapy'],"{'poor': 0.622, 'middle': 0.3483, 'wealthy': 0.0251, 'aristocrat': 0.0047}",0,"[['armor', 'salt', 'timber', 'weapons', 'wine']]","[['coal', 'mercenaries', 'parchment']]",Ruler COR-282,small militia,arcanum,"Draconic, Dwarvish",Mystra,142577,750902532,300.86,53.5,41.8,5,0,synthetic generator v2,derived,0.64,2036518,2,17.5,-4.53351,-87.12338
Amn Settlement 0665,Amn,Athkatla,465,2700833,27509,"{'humans': 411, 'elves': 18, 'dwarves': 23, 'halflings': 13, 'half-orcs': 11, 'misc.': 0}",175,famine,['Patriarchy'],"{'poor': 0.4593, 'middle': 0.3848, 'wealthy': 0.0324, 'aristocrat': 0.1234}",4,"[['grain', 'timber', 'weapons', 'wine']]","[['coal', 'ore']]",Ruler AMN-231,naval patrol,local academy,"Common, Draconic","Lathander, Torm",169970,832884482,212.19,68.9,75.0,8,0,synthetic generator v2,derived,0.77,2118445,2,31.2,-16.25259,-28.97354
Sembia Settlement 0666,Sembia,Selgaunt,491,3559478,138032,"{'humans': 350, 'elves': 53, 'dwarves': 27, 'halflings': 31, 'half-orcs': 4, 'misc.': 26}",127,war,['Monarchy'],"{'poor': 0.5003, 'middle': 0.2643, 'wealthy': 0.0683, 'aristocrat': 0.1671}",0,"[['armor', 'horses', 'timber']]","[['mercenaries', 'ore']]",Ruler SEM-262,naval patrol,None,"Dwarvish, Elvish, Orc","Lathander, Tempus, Torm",158418,730633739,109.52,56.2,62.8,7,0,synthetic generator v2,synthetic,0.86,4141889,1,24.5,28.08212,-2.86903
Baldurs Gate Settlement 0667,Baldurs Gate,Baldur's Gate,240,2229271,163304,"{'humans': 180, 'elves': 20, 'dwarves': 11, 'halflings': 23, 'half-orcs': 3, 'misc.': 3}",67,monster attack,['Satrapy'],"{'poor': 0.4949, 'middle': 0.2035, 'wealthy': 0.0665, 'aristocrat': 0.2352}",2,[['fish']],[['mercenaries']],Ruler BAL-320,naval patrol,None,"Draconic, Dwarvish","Lathander, Mystra, Torm",241116,953675704,295.7,59.6,57.7,3,0,synthetic generator v2,synthetic,0.84,2673212,0,12.1,-0.85645,91.91308
Baldurs Gate Settlement 0668,Baldurs Gate,Baldur's Gate,787,1719422,172206,"{'humans': 589, 'elves': 45, 'dwarves': 30, 'halflings': 44, 'half-orcs': 37, 'misc.': 42}",112,famine,['Merchant Council'],"{'poor': 0.6227, 'middle': 0.2936, 'wealthy': 0.0791, 'aristocrat': 0.0046}",0,"[['armor', 'fish', 'timber', 'weapons']]","[['coal', 'jewelry', 'ore', 'parchment', 'silk']]",Ruler BAL-58,naval patrol,local academy,Common,"Lathander, Torm, Tyr",241116,953675704,471.18,63.6,63.6,2,0,synthetic generator v2,derived,0.44,2238025,-1,7.0,-34.80553,-39.08731
Cormyr Settlement 0669,Cormyr,Suzail,3375,20165054,350736,"{'humans': 2279, 'elves': 274, 'dwarves': 176, 'halflings': 116, 'half-orcs': 193, 'misc.': 337}",163,crime,['Theocracy'],"{'poor': 0.5678, 'middle': 0.2201, 'wealthy': 0.0864, 'aristocrat': 0.1257}",0,"[['fish', 'gems', 'weapons']]",[['ore']],Ruler COR-608,mercenary heavy,local academy,Draconic,"Selune, Tempus",142577,750902532,158.66,61.6,58.0,5,0,synthetic generator v2,derived,0.42,23081347,2,17.5,21.57949,10.63799
Waterdeep Settlement 0670,Waterdeep,Waterdeep,2727,6090975,33910,"{'humans': 1801, 'elves': 127, 'dwarves': 99, 'halflings': 209, 'half-orcs': 135, 'misc.': 356}",131,monster attack,['Patriarchy'],"{'poor': 0.6184, 'middle': 0.2917, 'wealthy': 0.0854, 'aristocrat': 0.0046}",0,"[['armor', 'books', 'horses', 'timber', 'weapons']]","[['jewelry', 'magic items', 'mercenaries', 'parchment', 'spices']]",Ruler WAT-112,professional guard,None,"Elvish, Halfling","Selune, Tyr",236326,985356857,356.06,49.7,62.8,4,0,synthetic generator v2,derived,0.47,6714809,0,14.0,-11.24392,29.89579
Neverwinter Settlement 0671,Neverwinter,Neverwinter,1501,8567567,335204,"{'humans': 1075, 'elves': 160, 'dwarves': 74, 'halflings': 84, 'half-orcs': 63, 'misc.': 45}",37,crime,['Dictatorship'],"{'poor': 0.5756, 'middle': 0.2138, 'wealthy': 0.0949, 'aristocrat': 0.1156}",1,"[['weapons', 'wine']]","[['magic items', 'ore', 'parchment', 'silk', 'spices']]",Ruler NEV-759,naval patrol,local academy,Dwarvish,"Mystra, Tempus",177268,765621383,518.38,55.0,30.3,7,0,synthetic generator v2,synthetic,0.46,6553130,-3,25.3,-10.78021,110.08841
Calimshan Settlement 0672,Calimshan,Memnon,1032,2314962,161919,"{'humans': 815, 'elves': 59, 'dwarves': 63, 'halflings': 26, 'half-orcs': 34, 'misc.': 35}",97,disease,['Confederacy'],"{'poor': 0.6329, 'middle': 0.2713, 'wealthy': 0.0911, 'aristocrat': 0.0048}",0,"[['gems', 'grain', 'salt', 'weapons', 'wine']]","[['coal', 'glass', 'magic items', 'parchment', 'silk']]",Ruler CAL-270,professional guard,guilds,Draconic,"Selune, Tyr",175132,771448209,502.21,75.2,39.2,10,0,synthetic generator v2,derived,0.49,2441905,0,35.0,20.8139,-94.27155
Neverwinter Settlement 0673,Neverwinter,Neverwinter,1317,12240768,796415,"{'humans': 996, 'elves': 81, 'dwarves': 79, 'halflings': 95, 'half-orcs': 49, 'misc.': 17}",51,old age,['Merchant Council'],"{'poor': 0.4629, 'middle': 0.2308, 'wealthy': 0.075, 'aristocrat': 0.2313}",17,[['fish']],"[['jewelry', 'mercenaries', 'spices']]",Ruler NEV-862,naval patrol,arcanum,Draconic,"Lathander, Tempus, Torm",177268,765621383,204.84,43.6,41.0,4,0,synthetic generator v2,derived,0.93,12597908,-2,27.6,45.5836,0.01126
Amn Settlement 0674,Amn,Athkatla,3892,13808889,136618,"{'humans': 3217, 'elves': 282, 'dwarves': 241, 'halflings': 274, 'half-orcs': 210, 'misc.': 0}",155,crime,['Democracy'],"{'poor': 0.5523, 'middle': 0.363, 'wealthy': 0.0294, 'aristocrat': 0.0553}",0,[['books']],"[['coal', 'magic items', 'mercenaries', 'silk']]",Ruler AMN-266,naval patrol,local academy,"Common, Dwarvish","Chauntea, Mystra, Torm",169970,832884482,449.84,62.3,84.7,2,0,synthetic generator v2,synthetic,0.84,14165452,-3,7.0,24.37315,-111.24385
Waterdeep Settlement 0675,Waterdeep,Waterdeep,6300,21315215,763951,"{'humans': 5235, 'elves': 210, 'dwarves': 562, 'halflings': 273, 'half-orcs': 88, 'misc.': 0}",177,arcane mishap,['Confederacy'],"{'poor': 0.5968, 'middle': 0.2683, 'wealthy': 0.0957, 'aristocrat': 0.0393}",19,"[['armor', 'cloth', 'gems', 'salt']]","[['coal', 'glass', 'magic items', 'spices']]",Ruler WAT-392,naval patrol,None,"Draconic, Dwarvish, Orc","Lathander, Mystra, Tyr",236326,985356857,280.95,53.4,45.7,4,0,synthetic generator v2,derived,0.52,22420200,0,29.2,56.25605,-108.52134
Waterdeep Settlement 0676,Waterdeep,Waterdeep,617,3880304,28671,"{'humans': 520, 'elves': 72, 'dwarves': 53, 'halflings': 46, 'half-orcs': 17, 'misc.': 0}",109,arcane mishap,['Confederacy'],"{'poor': 0.4979, 'middle': 0.3061, 'wealthy': 0.0593, 'aristocrat': 0.1367}",0,[['wine']],"[['coal', 'jewelry', 'mercenaries', 'ore', 'silk']]",Ruler WAT-113,mercenary heavy,guilds,"Dwarvish, Orc","Selune, Tempus, Torm",236326,985356857,85.32,46.4,55.3,5,0,synthetic generator v2,synthetic,0.36,3389077,-4,17.5,72.40938,20.63874
Sembia Settlement 0677,Sembia,Selgaunt,4440,9371605,300775,"{'humans': 3507, 'elves': 460, 'dwarves': 398, 'halflings': 305, 'half-orcs': 93, 'misc.': 0}",146,famine,['Monarchy'],"{'poor': 0.594, 'middle': 0.3446, 'wealthy': 0.0566, 'aristocrat': 0.0047}",6,"[['armor', 'salt']]","[['mercenaries', 'ore', 'parchment']]",Ruler SEM-2,naval patrol,local academy,"Draconic, Elvish, Orc","Mystra, Tempus, Torm",158418,730633739,225.59,56.1,65.9,0,0,synthetic generator v2,derived,0.55,10428089,-1,4.8,39.53673,-23.81532
